epoch,index,firing_time,production,rewarded_time,delivered_reward,passed_time,received_reward,:u,rule,:activation,motivation,at
0,34,,DONT-PROCESS-SHAPE,,,,,-0.5691546,SQUARE-RIGHT,3.640008,1,0.05
0,35,,DONT-PROCESS-SHAPE,,,,,-0.5691546,CIRCLE-LEFT,4.7200575,1,0.05
0,35,,DONT-PROCESS-SHAPE,,,,,-0.5691546,SQUARE-RIGHT,3.1126003,1,0.05
0,35,,PROCESS-LOCATION,,,,,-0.41094953,CIRCLE-LEFT,4.7200575,1,0.05
0,35,,PROCESS-LOCATION,,,,,-0.41094953,SQUARE-RIGHT,3.1126003,1,0.05
0,36,,DONT-PROCESS-SHAPE,,,,,-0.5691546,SQUARE-RIGHT,2.6497304,1,0.05
0,36,,DONT-PROCESS-SHAPE,,,,,-0.5691546,CIRCLE-LEFT,5.1585197,1,0.05
0,36,,PROCESS-LOCATION,,,,,-0.41094953,SQUARE-RIGHT,2.6497304,1,0.05
0,36,,PROCESS-LOCATION,,,,,-0.41094953,CIRCLE-LEFT,5.1585197,1,0.05
0,37,,DONT-PROCESS-SHAPE,,,,,-0.5691546,SQUARE-RIGHT,3.7966294,1,0.05
0,37,,DONT-PROCESS-SHAPE,,,,,-0.5691546,CIRCLE-LEFT,3.5919085,1,0.05
0,37,,PROCESS-LOCATION,,,,,-0.41094953,SQUARE-RIGHT,3.7966294,1,0.05
0,37,,PROCESS-LOCATION,,,,,-0.41094953,CIRCLE-LEFT,3.5919085,1,0.05
0,38,,DONT-PROCESS-SHAPE,,,,,-0.5691546,CIRCLE-LEFT,4.895077,1,0.05
0,38,,DONT-PROCESS-SHAPE,,,,,-0.5691546,SQUARE-RIGHT,2.2855792,1,0.05
0,38,,PROCESS-LOCATION,,,,,-0.41094953,CIRCLE-LEFT,4.895077,1,0.05
0,38,,PROCESS-LOCATION,,,,,-0.41094953,SQUARE-RIGHT,2.2855792,1,0.05
0,39,,DONT-PROCESS-SHAPE,,,,,-0.5691546,CIRCLE-LEFT,5.2385573,1,0.05
0,39,,DONT-PROCESS-SHAPE,,,,,-0.5691546,SQUARE-RIGHT,3.515269,1,0.05
0,39,,PROCESS-LOCATION,,,,,-0.41094953,CIRCLE-LEFT,5.2385573,1,0.05
0,39,,PROCESS-LOCATION,,,,,-0.41094953,SQUARE-RIGHT,3.515269,1,0.05
0,40,,DONT-PROCESS-SHAPE,,,,,-0.5691546,SQUARE-RIGHT,4.328154,1,0.05
0,40,,DONT-PROCESS-SHAPE,,,,,-0.5691546,CIRCLE-LEFT,3.9444237,1,0.05
0,40,,PROCESS-LOCATION,,,,,-0.41094953,SQUARE-RIGHT,4.328154,1,0.05
0,40,,PROCESS-LOCATION,,,,,-0.41094953,CIRCLE-LEFT,3.9444237,1,0.05
0,41,,DONT-PROCESS-SHAPE,,,,,-0.5691546,SQUARE-RIGHT,4.571738,1,0.05
0,41,,DONT-PROCESS-SHAPE,,,,,-0.5691546,CIRCLE-LEFT,3.2372165,1,0.05
0,41,,PROCESS-LOCATION,,,,,-0.41094953,SQUARE-RIGHT,4.571738,1,0.05
0,41,,PROCESS-LOCATION,,,,,-0.41094953,CIRCLE-LEFT,3.2372165,1,0.05
0,42,,DONT-PROCESS-SHAPE,,,,,-0.5691546,SQUARE-RIGHT,3.324213,1,0.05
0,42,,DONT-PROCESS-SHAPE,,,,,-0.5691546,CIRCLE-LEFT,4.7003717,1,0.05
0,42,,PROCESS-LOCATION,,,,,-0.41094953,SQUARE-RIGHT,3.324213,1,0.05
0,42,,PROCESS-LOCATION,,,,,-0.41094953,CIRCLE-LEFT,4.7003717,1,0.05
0,43,,DONT-PROCESS-SHAPE,,,,,-0.5691546,SQUARE-RIGHT,4.6017118,1,0.05
0,43,,DONT-PROCESS-SHAPE,,,,,-0.5691546,CIRCLE-LEFT,4.194282,1,0.05
0,43,,PROCESS-LOCATION,,,,,-0.41094953,SQUARE-RIGHT,4.6017118,1,0.05
0,43,,PROCESS-LOCATION,,,,,-0.41094953,CIRCLE-LEFT,4.194282,1,0.05
0,44,,DONT-PROCESS-SHAPE,,,,,-0.5691546,SQUARE-RIGHT,2.9708538,1,0.05
0,44,,DONT-PROCESS-SHAPE,,,,,-0.5691546,CIRCLE-LEFT,5.2289076,1,0.05
0,44,,PROCESS-LOCATION,,,,,-0.41094953,SQUARE-RIGHT,2.9708538,1,0.05
0,44,,PROCESS-LOCATION,,,,,-0.41094953,CIRCLE-LEFT,5.2289076,1,0.05
0,45,,DONT-PROCESS-SHAPE,,,,,-0.5691546,SQUARE-RIGHT,3.0724142,1,0.05
0,45,,DONT-PROCESS-SHAPE,,,,,-0.5691546,CIRCLE-LEFT,5.3483157,1,0.05
0,45,,PROCESS-LOCATION,,,,,-0.41094953,SQUARE-RIGHT,3.0724142,1,0.05
0,45,,PROCESS-LOCATION,,,,,-0.41094953,CIRCLE-LEFT,5.3483157,1,0.05
0,46,,DONT-PROCESS-SHAPE,,,,,-0.5691546,CIRCLE-LEFT,3.140474,1,0.05
0,46,,DONT-PROCESS-SHAPE,,,,,-0.5691546,SQUARE-RIGHT,5.148735,1,0.05
0,46,,PROCESS-LOCATION,,,,,-0.41094953,CIRCLE-LEFT,3.140474,1,0.05
0,46,,PROCESS-LOCATION,,,,,-0.41094953,SQUARE-RIGHT,5.148735,1,0.05
0,47,,DONT-PROCESS-SHAPE,,,,,-0.5691546,CIRCLE-LEFT,3.515629,1,0.05
0,47,,DONT-PROCESS-SHAPE,,,,,-0.5691546,SQUARE-RIGHT,5.0139966,1,0.05
0,47,,PROCESS-LOCATION,,,,,-0.41094953,CIRCLE-LEFT,3.515629,1,0.05
0,47,,PROCESS-LOCATION,,,,,-0.41094953,SQUARE-RIGHT,5.0139966,1,0.05
0,48,,DONT-PROCESS-SHAPE,,,,,-0.5691546,SQUARE-RIGHT,4.5287337,1,0.05
0,48,,DONT-PROCESS-SHAPE,,,,,-0.5691546,CIRCLE-LEFT,3.5839062,1,0.05
0,48,,PROCESS-LOCATION,,,,,-0.41094953,SQUARE-RIGHT,4.5287337,1,0.05
0,48,,PROCESS-LOCATION,,,,,-0.41094953,CIRCLE-LEFT,3.5839062,1,0.05
0,49,,DONT-PROCESS-SHAPE,,,,,-0.5691546,SQUARE-RIGHT,5.621822,1,0.05
0,49,,DONT-PROCESS-SHAPE,,,,,-0.5691546,CIRCLE-LEFT,3.0631325,1,0.05
0,49,,PROCESS-LOCATION,,,,,-0.41094953,SQUARE-RIGHT,5.621822,1,0.05
0,49,,PROCESS-LOCATION,,,,,-0.41094953,CIRCLE-LEFT,3.0631325,1,0.05
0,50,,DONT-PROCESS-SHAPE,,,,,-0.5691546,CIRCLE-LEFT,4.3475747,1,0.05
0,50,,DONT-PROCESS-SHAPE,,,,,-0.5691546,SQUARE-RIGHT,4.750921,1,0.05
0,50,,PROCESS-LOCATION,,,,,-0.41094953,CIRCLE-LEFT,4.3475747,1,0.05
0,50,,PROCESS-LOCATION,,,,,-0.41094953,SQUARE-RIGHT,4.750921,1,0.05
0,51,,DONT-PROCESS-SHAPE,,,,,-0.5691546,CIRCLE-LEFT,4.5496135,1,0.05
0,51,,DONT-PROCESS-SHAPE,,,,,-0.5691546,SQUARE-RIGHT,3.3312185,1,0.05
0,51,,PROCESS-LOCATION,,,,,-0.41094953,CIRCLE-LEFT,4.5496135,1,0.05
0,51,,PROCESS-LOCATION,,,,,-0.41094953,SQUARE-RIGHT,3.3312185,1,0.05
0,52,,DONT-PROCESS-SHAPE,,,,,-0.5691546,CIRCLE-LEFT,5.2856536,1,0.05
0,52,,DONT-PROCESS-SHAPE,,,,,-0.5691546,SQUARE-RIGHT,3.3812513,1,0.05
0,52,,PROCESS-LOCATION,,,,,-0.41094953,CIRCLE-LEFT,5.2856536,1,0.05
0,52,,PROCESS-LOCATION,,,,,-0.41094953,SQUARE-RIGHT,3.3812513,1,0.05
0,53,,DONT-PROCESS-SHAPE,,,,,-0.5691546,SQUARE-RIGHT,4.360642,1,0.05
0,53,,DONT-PROCESS-SHAPE,,,,,-0.5691546,CIRCLE-LEFT,3.432157,1,0.05
0,53,,PROCESS-LOCATION,,,,,-0.41094953,SQUARE-RIGHT,4.360642,1,0.05
0,53,,PROCESS-LOCATION,,,,,-0.41094953,CIRCLE-LEFT,3.432157,1,0.05
0,54,,DONT-PROCESS-SHAPE,,,,,-0.5691546,CIRCLE-LEFT,5.0000257,1,0.05
0,54,,DONT-PROCESS-SHAPE,,,,,-0.5691546,SQUARE-RIGHT,3.07379,1,0.05
0,54,,PROCESS-LOCATION,,,,,-0.41094953,CIRCLE-LEFT,5.0000257,1,0.05
0,54,,PROCESS-LOCATION,,,,,-0.41094953,SQUARE-RIGHT,3.07379,1,0.05
0,55,,DONT-PROCESS-SHAPE,,,,,-0.5691546,SQUARE-RIGHT,3.5642416,1,0.05
0,55,,DONT-PROCESS-SHAPE,,,,,-0.5691546,CIRCLE-LEFT,5.6451945,1,0.05
0,55,,PROCESS-LOCATION,,,,,-0.41094953,SQUARE-RIGHT,3.5642416,1,0.05
0,55,,PROCESS-LOCATION,,,,,-0.41094953,CIRCLE-LEFT,5.6451945,1,0.05
0,56,,DONT-PROCESS-SHAPE,,,,,-0.5691546,CIRCLE-LEFT,2.6585941,1,0.05
0,56,,DONT-PROCESS-SHAPE,,,,,-0.5691546,SQUARE-RIGHT,4.5394425,1,0.05
0,56,,PROCESS-LOCATION,,,,,-0.41094953,CIRCLE-LEFT,2.6585941,1,0.05
0,56,,PROCESS-LOCATION,,,,,-0.41094953,SQUARE-RIGHT,4.5394425,1,0.05
0,57,,DONT-PROCESS-SHAPE,,,,,-0.5691546,SQUARE-RIGHT,5.04615,1,0.05
0,57,,DONT-PROCESS-SHAPE,,,,,-0.5691546,CIRCLE-LEFT,3.4006279,1,0.05
0,57,,PROCESS-LOCATION,,,,,-0.41094953,SQUARE-RIGHT,5.04615,1,0.05
0,57,,PROCESS-LOCATION,,,,,-0.41094953,CIRCLE-LEFT,3.4006279,1,0.05
0,58,,DONT-PROCESS-SHAPE,,,,,-0.5691546,CIRCLE-LEFT,3.0361378,1,0.05
0,58,,DONT-PROCESS-SHAPE,,,,,-0.5691546,SQUARE-RIGHT,5.162543,1,0.05
0,58,,PROCESS-LOCATION,,,,,-0.41094953,CIRCLE-LEFT,3.0361378,1,0.05
0,58,,PROCESS-LOCATION,,,,,-0.41094953,SQUARE-RIGHT,5.162543,1,0.05
0,59,,DONT-PROCESS-SHAPE,,,,,-0.5691546,SQUARE-RIGHT,4.749967,1,0.05
0,59,,DONT-PROCESS-SHAPE,,,,,-0.5691546,CIRCLE-LEFT,3.8985991,1,0.05
0,59,,PROCESS-LOCATION,,,,,-0.41094953,SQUARE-RIGHT,4.749967,1,0.05
0,59,,PROCESS-LOCATION,,,,,-0.41094953,CIRCLE-LEFT,3.8985991,1,0.05
0,60,,DONT-PROCESS-SHAPE,,,,,-0.5691546,SQUARE-RIGHT,4.932098,1,0.05
0,60,,DONT-PROCESS-SHAPE,,,,,-0.5691546,CIRCLE-LEFT,4.3062534,1,0.05
0,60,,PROCESS-LOCATION,,,,,-0.41094953,SQUARE-RIGHT,4.932098,1,0.05
0,60,,PROCESS-LOCATION,,,,,-0.41094953,CIRCLE-LEFT,4.3062534,1,0.05
0,61,,DONT-PROCESS-SHAPE,,,,,-0.5691546,SQUARE-RIGHT,5.6177745,1,0.05
0,61,,DONT-PROCESS-SHAPE,,,,,-0.5691546,CIRCLE-LEFT,2.841276,1,0.05
0,61,,PROCESS-LOCATION,,,,,-0.41094953,SQUARE-RIGHT,5.6177745,1,0.05
0,61,,PROCESS-LOCATION,,,,,-0.41094953,CIRCLE-LEFT,2.841276,1,0.05
0,62,,DONT-PROCESS-SHAPE,,,,,-0.5691546,CIRCLE-LEFT,4.154166,1,0.05
0,62,,DONT-PROCESS-SHAPE,,,,,-0.5691546,SQUARE-RIGHT,5.0081086,1,0.05
0,62,,PROCESS-LOCATION,,,,,-0.41094953,CIRCLE-LEFT,4.154166,1,0.05
0,62,,PROCESS-LOCATION,,,,,-0.41094953,SQUARE-RIGHT,5.0081086,1,0.05
0,63,,DONT-PROCESS-LOCATION,,,,,-0.23163211,SQUARE-RIGHT,3.5916183,1,0.05
0,63,,DONT-PROCESS-LOCATION,,,,,-0.23163211,CIRCLE-LEFT,4.556523,1,0.05
0,63,,DONT-PROCESS-SHAPE,,,,,-0.5691546,SQUARE-RIGHT,3.5916183,1,0.05
0,63,,DONT-PROCESS-SHAPE,,,,,-0.5691546,CIRCLE-LEFT,4.556523,1,0.05
0,64,,DONT-PROCESS-LOCATION,,,,,-0.23163211,SQUARE-RIGHT,3.3892887,1,0.05
0,64,,DONT-PROCESS-LOCATION,,,,,-0.23163211,CIRCLE-LEFT,4.9817677,1,0.05
0,64,,DONT-PROCESS-SHAPE,,,,,-0.5691546,SQUARE-RIGHT,3.3892887,1,0.05
0,64,,DONT-PROCESS-SHAPE,,,,,-0.5691546,CIRCLE-LEFT,4.9817677,1,0.05
0,65,,DONT-PROCESS-LOCATION,,,,,-0.23163211,SQUARE-RIGHT,3.55287,1,0.05
0,65,,DONT-PROCESS-LOCATION,,,,,-0.23163211,CIRCLE-LEFT,4.9996576,1,0.05
0,65,,DONT-PROCESS-SHAPE,,,,,-0.5691546,SQUARE-RIGHT,3.55287,1,0.05
0,65,,DONT-PROCESS-SHAPE,,,,,-0.5691546,CIRCLE-LEFT,4.9996576,1,0.05
0,66,,DONT-PROCESS-LOCATION,,,,,-0.23163211,CIRCLE-LEFT,4.245817,1,0.05
0,66,,DONT-PROCESS-LOCATION,,,,,-0.23163211,SQUARE-RIGHT,4.4162025,1,0.05
0,66,,DONT-PROCESS-SHAPE,,,,,-0.5691546,CIRCLE-LEFT,4.245817,1,0.05
0,66,,DONT-PROCESS-SHAPE,,,,,-0.5691546,SQUARE-RIGHT,4.4162025,1,0.05
0,67,,DONT-PROCESS-SHAPE,,,,,-0.5691546,SQUARE-RIGHT,4.32908,1,0.05
0,67,,DONT-PROCESS-SHAPE,,,,,-0.5691546,CIRCLE-LEFT,4.024875,1,0.05
0,68,,DONT-PROCESS-LOCATION,,,,,-0.44617927,SQUARE-RIGHT,3.3698459,1,0.05
0,68,,DONT-PROCESS-LOCATION,,,,,-0.44617927,CIRCLE-LEFT,4.874152,1,0.05
0,68,,DONT-PROCESS-SHAPE,,,,,-0.5691546,SQUARE-RIGHT,3.3698459,1,0.05
0,68,,DONT-PROCESS-SHAPE,,,,,-0.5691546,CIRCLE-LEFT,4.874152,1,0.05
0,69,,DONT-PROCESS-LOCATION,,,,,-0.44617927,SQUARE-RIGHT,4.5231047,1,0.05
0,69,,DONT-PROCESS-LOCATION,,,,,-0.44617927,CIRCLE-LEFT,3.7934558,1,0.05
0,69,,DONT-PROCESS-SHAPE,,,,,-0.5691546,SQUARE-RIGHT,4.5231047,1,0.05
0,69,,DONT-PROCESS-SHAPE,,,,,-0.5691546,CIRCLE-LEFT,3.7934558,1,0.05
0,70,,DONT-PROCESS-SHAPE,,,,,-0.5691546,SQUARE-RIGHT,4.0838947,1,0.05
0,70,,DONT-PROCESS-SHAPE,,,,,-0.5691546,CIRCLE-LEFT,5.15149,1,0.05
0,70,,PROCESS-LOCATION,,,,,0.37290847,SQUARE-RIGHT,4.0838947,1,0.05
0,70,,PROCESS-LOCATION,,,,,0.37290847,CIRCLE-LEFT,5.15149,1,0.05
0,71,,DONT-PROCESS-LOCATION,,,,,-0.03730756,SQUARE-RIGHT,3.508917,1,0.05
0,71,,DONT-PROCESS-LOCATION,,,,,-0.03730756,CIRCLE-LEFT,4.8227925,1,0.05
0,71,,DONT-PROCESS-SHAPE,,,,,-0.5691546,SQUARE-RIGHT,3.508917,1,0.05
0,71,,DONT-PROCESS-SHAPE,,,,,-0.5691546,CIRCLE-LEFT,4.8227925,1,0.05
0,72,,DONT-PROCESS-LOCATION,,,,,-0.03730756,SQUARE-RIGHT,3.2883809,1,0.05
0,72,,DONT-PROCESS-LOCATION,,,,,-0.03730756,CIRCLE-LEFT,4.4,1,0.05
0,72,,DONT-PROCESS-SHAPE,,,,,-0.5691546,SQUARE-RIGHT,3.2883809,1,0.05
0,72,,DONT-PROCESS-SHAPE,,,,,-0.5691546,CIRCLE-LEFT,4.4,1,0.05
0,73,,DONT-PROCESS-SHAPE,,,,,-0.5691546,SQUARE-RIGHT,4.611423,1,0.05
0,73,,DONT-PROCESS-SHAPE,,,,,-0.5691546,CIRCLE-LEFT,4.2501655,1,0.05
0,73,,PROCESS-LOCATION,,,,,0.49464706,SQUARE-RIGHT,4.611423,1,0.05
0,73,,PROCESS-LOCATION,,,,,0.49464706,CIRCLE-LEFT,4.2501655,1,0.05
0,74,,DONT-PROCESS-LOCATION,,,,,0.20761546,CIRCLE-LEFT,4.895668,1,0.05
0,74,,DONT-PROCESS-LOCATION,,,,,0.20761546,SQUARE-RIGHT,4.293509,1,0.05
0,74,,DONT-PROCESS-SHAPE,,,,,-0.5691546,CIRCLE-LEFT,4.895668,1,0.05
0,74,,DONT-PROCESS-SHAPE,,,,,-0.5691546,SQUARE-RIGHT,4.293509,1,0.05
0,75,,DONT-PROCESS-LOCATION,,,,,0.20761546,SQUARE-RIGHT,4.093202,1,0.05
0,75,,DONT-PROCESS-LOCATION,,,,,0.20761546,CIRCLE-LEFT,4.826329,1,0.05
0,75,,DONT-PROCESS-SHAPE,,,,,-0.5691546,SQUARE-RIGHT,4.093202,1,0.05
0,75,,DONT-PROCESS-SHAPE,,,,,-0.5691546,CIRCLE-LEFT,4.826329,1,0.05
0,76,,DONT-PROCESS-LOCATION,,,,,0.20761546,SQUARE-RIGHT,3.7153566,1,0.05
0,76,,DONT-PROCESS-LOCATION,,,,,0.20761546,CIRCLE-LEFT,4.645974,1,0.05
0,76,,DONT-PROCESS-SHAPE,,,,,-0.5691546,SQUARE-RIGHT,3.7153566,1,0.05
0,76,,DONT-PROCESS-SHAPE,,,,,-0.5691546,CIRCLE-LEFT,4.645974,1,0.05
0,77,,DONT-PROCESS-LOCATION,,,,,0.20761546,SQUARE-RIGHT,4.495465,1,0.05
0,77,,DONT-PROCESS-LOCATION,,,,,0.20761546,CIRCLE-LEFT,5.02413,1,0.05
0,77,,DONT-PROCESS-SHAPE,,,,,-0.5691546,SQUARE-RIGHT,4.495465,1,0.05
0,77,,DONT-PROCESS-SHAPE,,,,,-0.5691546,CIRCLE-LEFT,5.02413,1,0.05
0,78,,DONT-PROCESS-LOCATION,,,,,0.20761546,SQUARE-RIGHT,3.5049517,1,0.05
0,78,,DONT-PROCESS-LOCATION,,,,,0.20761546,CIRCLE-LEFT,5.12215,1,0.05
0,78,,DONT-PROCESS-SHAPE,,,,,-0.5691546,SQUARE-RIGHT,3.5049517,1,0.05
0,78,,DONT-PROCESS-SHAPE,,,,,-0.5691546,CIRCLE-LEFT,5.12215,1,0.05
0,79,,DONT-PROCESS-LOCATION,,,,,0.20761546,CIRCLE-LEFT,4.971977,1,0.05
0,79,,DONT-PROCESS-LOCATION,,,,,0.20761546,SQUARE-RIGHT,3.158852,1,0.05
0,79,,DONT-PROCESS-SHAPE,,,,,-0.5691546,CIRCLE-LEFT,4.971977,1,0.05
0,79,,DONT-PROCESS-SHAPE,,,,,-0.5691546,SQUARE-RIGHT,3.158852,1,0.05
1,0,0.825,DONT-PROCESS-LOCATION,1.582,1.0,0.807,0.19299999999999995,0.20832,CIRCLE-LEFT,2.058737,1,0.05
1,0,0.825,DONT-PROCESS-LOCATION,1.582,1.0,0.807,0.19299999999999995,0.20832,SQUARE-RIGHT,5.258906,1,0.05
1,0,0.825,DONT-PROCESS-LOCATION,1.582,1.0,0.595,0.405,0.20832,CIRCLE-LEFT,2.058737,1,0.05
1,0,0.825,DONT-PROCESS-LOCATION,1.582,1.0,0.595,0.405,0.20832,SQUARE-RIGHT,5.258906,1,0.05
1,0,1.037,DONT-PROCESS-LOCATION,1.582,1.0,0.807,0.19299999999999995,0.20832,CIRCLE-LEFT,2.058737,1,0.05
1,0,1.037,DONT-PROCESS-LOCATION,1.582,1.0,0.807,0.19299999999999995,0.20832,SQUARE-RIGHT,5.258906,1,0.05
1,0,1.037,DONT-PROCESS-LOCATION,1.582,1.0,0.595,0.405,0.20832,CIRCLE-LEFT,2.058737,1,0.05
1,0,1.037,DONT-PROCESS-LOCATION,1.582,1.0,0.595,0.405,0.20832,SQUARE-RIGHT,5.258906,1,0.05
1,0,0.775,DONT-PROCESS-SHAPE,1.582,1.0,0.857,0.14300000000000002,0.057200003,CIRCLE-LEFT,2.058737,1,0.05
1,0,0.775,DONT-PROCESS-SHAPE,1.582,1.0,0.857,0.14300000000000002,0.057200003,SQUARE-RIGHT,5.258906,1,0.05
1,0,0.987,PROCESS-SHAPE,1.582,1.0,0.645,0.355,0.142,CIRCLE-LEFT,2.058737,1,0.05
1,0,0.987,PROCESS-SHAPE,1.582,1.0,0.645,0.355,0.142,SQUARE-RIGHT,5.258906,1,0.05
1,1,2.407,PROCESS-LOCATION,2.831,1.0,0.474,0.526,0.21040002,SQUARE-RIGHT,1.0054629,1,0.05
1,1,2.407,PROCESS-LOCATION,2.831,1.0,0.474,0.526,0.21040002,CIRCLE-LEFT,5.061086,1,0.05
1,1,2.457,PROCESS-SHAPE,2.831,1.0,0.424,0.5760000000000001,0.31559998,SQUARE-RIGHT,1.0054629,1,0.05
1,1,2.457,PROCESS-SHAPE,2.831,1.0,0.424,0.5760000000000001,0.31559998,CIRCLE-LEFT,5.061086,1,0.05
1,2,4.906,DONT-PROCESS-LOCATION,5.27,0.0,0.414,-0.414,-0.04060799,CIRCLE-LEFT,2.0133379,1,0.05
1,2,4.906,DONT-PROCESS-LOCATION,5.27,0.0,0.414,-0.414,-0.04060799,SQUARE-RIGHT,5.052215,1,0.05
1,2,3.706,PROCESS-LOCATION,5.27,0.0,1.614,-1.614,-0.54803866,CIRCLE-LEFT,2.0133379,1,0.05
1,2,3.706,PROCESS-LOCATION,5.27,0.0,1.614,-1.614,-0.54803866,SQUARE-RIGHT,5.052215,1,0.05
1,2,3.706,PROCESS-LOCATION,5.27,0.0,1.454,-1.454,-0.54803866,CIRCLE-LEFT,2.0133379,1,0.05
1,2,3.706,PROCESS-LOCATION,5.27,0.0,1.454,-1.454,-0.54803866,SQUARE-RIGHT,5.052215,1,0.05
1,2,3.706,PROCESS-LOCATION,5.27,0.0,0.871,-0.871,-0.54803866,CIRCLE-LEFT,2.0133379,1,0.05
1,2,3.706,PROCESS-LOCATION,5.27,0.0,0.871,-0.871,-0.54803866,SQUARE-RIGHT,5.052215,1,0.05
1,2,3.706,PROCESS-LOCATION,5.27,0.0,0.617,-0.617,-0.54803866,CIRCLE-LEFT,2.0133379,1,0.05
1,2,3.706,PROCESS-LOCATION,5.27,0.0,0.617,-0.617,-0.54803866,SQUARE-RIGHT,5.052215,1,0.05
1,2,3.706,PROCESS-LOCATION,5.27,0.0,0.204,-0.204,-0.54803866,CIRCLE-LEFT,2.0133379,1,0.05
1,2,3.706,PROCESS-LOCATION,5.27,0.0,0.204,-0.204,-0.54803866,SQUARE-RIGHT,5.052215,1,0.05
1,2,3.866,PROCESS-LOCATION,5.27,0.0,1.614,-1.614,-0.54803866,CIRCLE-LEFT,2.0133379,1,0.05
1,2,3.866,PROCESS-LOCATION,5.27,0.0,1.614,-1.614,-0.54803866,SQUARE-RIGHT,5.052215,1,0.05
1,2,3.866,PROCESS-LOCATION,5.27,0.0,1.454,-1.454,-0.54803866,CIRCLE-LEFT,2.0133379,1,0.05
1,2,3.866,PROCESS-LOCATION,5.27,0.0,1.454,-1.454,-0.54803866,SQUARE-RIGHT,5.052215,1,0.05
1,2,3.866,PROCESS-LOCATION,5.27,0.0,0.871,-0.871,-0.54803866,CIRCLE-LEFT,2.0133379,1,0.05
1,2,3.866,PROCESS-LOCATION,5.27,0.0,0.871,-0.871,-0.54803866,SQUARE-RIGHT,5.052215,1,0.05
1,2,3.866,PROCESS-LOCATION,5.27,0.0,0.617,-0.617,-0.54803866,CIRCLE-LEFT,2.0133379,1,0.05
1,2,3.866,PROCESS-LOCATION,5.27,0.0,0.617,-0.617,-0.54803866,SQUARE-RIGHT,5.052215,1,0.05
1,2,3.866,PROCESS-LOCATION,5.27,0.0,0.204,-0.204,-0.54803866,CIRCLE-LEFT,2.0133379,1,0.05
1,2,3.866,PROCESS-LOCATION,5.27,0.0,0.204,-0.204,-0.54803866,SQUARE-RIGHT,5.052215,1,0.05
1,2,4.449,PROCESS-LOCATION,5.27,0.0,1.614,-1.614,-0.54803866,CIRCLE-LEFT,2.0133379,1,0.05
1,2,4.449,PROCESS-LOCATION,5.27,0.0,1.614,-1.614,-0.54803866,SQUARE-RIGHT,5.052215,1,0.05
1,2,4.449,PROCESS-LOCATION,5.27,0.0,1.454,-1.454,-0.54803866,CIRCLE-LEFT,2.0133379,1,0.05
1,2,4.449,PROCESS-LOCATION,5.27,0.0,1.454,-1.454,-0.54803866,SQUARE-RIGHT,5.052215,1,0.05
1,2,4.449,PROCESS-LOCATION,5.27,0.0,0.871,-0.871,-0.54803866,CIRCLE-LEFT,2.0133379,1,0.05
1,2,4.449,PROCESS-LOCATION,5.27,0.0,0.871,-0.871,-0.54803866,SQUARE-RIGHT,5.052215,1,0.05
1,2,4.449,PROCESS-LOCATION,5.27,0.0,0.617,-0.617,-0.54803866,CIRCLE-LEFT,2.0133379,1,0.05
1,2,4.449,PROCESS-LOCATION,5.27,0.0,0.617,-0.617,-0.54803866,SQUARE-RIGHT,5.052215,1,0.05
1,2,4.449,PROCESS-LOCATION,5.27,0.0,0.204,-0.204,-0.54803866,CIRCLE-LEFT,2.0133379,1,0.05
1,2,4.449,PROCESS-LOCATION,5.27,0.0,0.204,-0.204,-0.54803866,SQUARE-RIGHT,5.052215,1,0.05
1,2,4.703,PROCESS-LOCATION,5.27,0.0,1.614,-1.614,-0.54803866,CIRCLE-LEFT,2.0133379,1,0.05
1,2,4.703,PROCESS-LOCATION,5.27,0.0,1.614,-1.614,-0.54803866,SQUARE-RIGHT,5.052215,1,0.05
1,2,4.703,PROCESS-LOCATION,5.27,0.0,1.454,-1.454,-0.54803866,CIRCLE-LEFT,2.0133379,1,0.05
1,2,4.703,PROCESS-LOCATION,5.27,0.0,1.454,-1.454,-0.54803866,SQUARE-RIGHT,5.052215,1,0.05
1,2,4.703,PROCESS-LOCATION,5.27,0.0,0.871,-0.871,-0.54803866,CIRCLE-LEFT,2.0133379,1,0.05
1,2,4.703,PROCESS-LOCATION,5.27,0.0,0.871,-0.871,-0.54803866,SQUARE-RIGHT,5.052215,1,0.05
1,2,4.703,PROCESS-LOCATION,5.27,0.0,0.617,-0.617,-0.54803866,CIRCLE-LEFT,2.0133379,1,0.05
1,2,4.703,PROCESS-LOCATION,5.27,0.0,0.617,-0.617,-0.54803866,SQUARE-RIGHT,5.052215,1,0.05
1,2,4.703,PROCESS-LOCATION,5.27,0.0,0.204,-0.204,-0.54803866,CIRCLE-LEFT,2.0133379,1,0.05
1,2,4.703,PROCESS-LOCATION,5.27,0.0,0.204,-0.204,-0.54803866,SQUARE-RIGHT,5.052215,1,0.05
1,2,5.116,PROCESS-LOCATION,5.27,0.0,1.614,-1.614,-0.54803866,CIRCLE-LEFT,2.0133379,1,0.05
1,2,5.116,PROCESS-LOCATION,5.27,0.0,1.614,-1.614,-0.54803866,SQUARE-RIGHT,5.052215,1,0.05
1,2,5.116,PROCESS-LOCATION,5.27,0.0,1.454,-1.454,-0.54803866,CIRCLE-LEFT,2.0133379,1,0.05
1,2,5.116,PROCESS-LOCATION,5.27,0.0,1.454,-1.454,-0.54803866,SQUARE-RIGHT,5.052215,1,0.05
