epoch,production,u,utility,delivered_reward
499,P7,0.0,-0.3723101,7.3106
499,P8,8.693346,9.832895,8.808
499,P9,0.0,-0.41491896,9.5257
499,P10,0.0,0.7226068,9.8201
500,P1,0.022760002,-2.1266835,0.0669
500,P2,0.0,-0.54863256,0.1799
500,P3,0.0,-0.98755366,0.4743
500,P4,0.0,0.60780233,1.192
500,P5,2.6224468,1.0393811,2.6894
500,P6,4.707613,4.261584,5.0
500,P7,0.0,0.5764909,7.3106
500,P8,0.0,-0.5880694,8.808
500,P9,0.0,-0.4067444,9.5257
500,P10,0.0,0.0028795965,9.8201
501,P1,0.0,0.24334425,0.0669
501,P2,0.0,-0.69288516,0.1799
501,P3,0.0,0.6453266,0.4743
501,P4,0.0,0.45178616,1.192
501,P5,0.0,0.9716939,2.6894
501,P6,0.0,-0.8088536,5.0
501,P7,0.0,-0.49761787,7.3106
501,P8,0.0,-0.28661045,8.808
501,P9,0.0,-0.72529507,9.5257
501,P10,9.712359,9.478208,9.8201
502,P1,0.0,0.29304138,0.0669
502,P2,0.0,-0.26060122,0.1799
502,P3,0.17772,-1.5618858,0.4743
502,P4,0.46040002,1.8673356,1.192
502,P5,0.0,-0.192128,2.6894
502,P6,0.0,-0.51544064,5.0
502,P7,7.235196,6.76608,7.3106
502,P8,0.0,0.10402238,8.808
502,P9,0.0,-1.557024,9.5257
502,P10,0.0,-1.1602489,9.8201
503,P1,0.0,-0.4759119,0.0669
503,P2,0.06396001,0.39017415,0.1799
503,P3,0.17772,-0.41581768,0.4743
503,P4,0.46040002,-0.694065,1.192
503,P5,0.0,0.14532515,2.6894
503,P6,0.0,-0.47320992,5.0
503,P7,0.0,-1.2442634,7.3106
503,P8,0.0,-0.15331385,8.808
503,P9,9.424309,9.921815,9.5257
503,P10,0.0,-0.19300057,9.8201
504,P1,0.0,0.027895309,0.0669
504,P2,0.0,-0.03943793,0.1799
504,P3,0.17772,0.13227858,0.4743
504,P4,0.0,-0.44786334,1.192
504,P5,0.0,-0.0067686853,2.6894
504,P6,0.0,0.4534384,5.0
504,P7,0.0,0.047043454,7.3106
504,P8,0.0,-0.75725675,8.808
504,P9,9.429039,8.696471,9.5257
504,P10,0.0,1.3844262,9.8201
505,P1,0.0,-0.5459344,0.0669
505,P2,0.0,0.8149003,0.1799
505,P3,0.0,0.8119347,0.4743
505,P4,0.46040002,-0.091174334,1.192
505,P5,0.0,-1.3546424,2.6894
505,P6,0.0,0.5115116,5.0
505,P7,0.0,1.1861011,7.3106
505,P8,8.718163,10.120989,8.808
505,P9,0.0,-0.88624656,9.5257
505,P10,0.0,0.19424337,9.8201
506,P1,0.0,-0.05580022,0.0669
506,P2,0.0,-0.41860968,0.1799
506,P3,0.0,0.19204666,0.4743
506,P4,0.0,-0.41646865,1.192
506,P5,0.0,1.0091507,2.6894
506,P6,0.0,-2.46507,5.0
506,P7,7.2365575,5.8043017,7.3106
506,P8,0.0,0.3876336,8.808
506,P9,0.0,0.92741126,9.5257
506,P10,0.0,0.05433525,9.8201
507,P1,0.0,-1.2136685,0.0669
507,P2,0.0,-0.07111125,0.1799
507,P3,0.0,0.09565864,0.4743
507,P4,0.0,1.3471001,1.192
507,P5,0.0,1.0745816,2.6894
507,P6,0.0,-0.86436105,5.0
507,P7,0.0,0.46982327,7.3106
507,P8,0.0,0.32521856,8.808
507,P9,9.430742,8.916128,9.5257
507,P10,0.0,0.36961004,9.8201
508,P1,0.0,-0.2261656,0.0669
508,P2,0.0,0.8783287,0.1799
508,P3,0.17772,0.313066,0.4743
508,P4,0.0,-0.9623619,1.192
508,P5,0.0,1.7493788,2.6894
508,P6,4.9374986,4.291213,5.0
508,P7,0.0,-0.20298818,7.3106
508,P8,0.0,-0.69820625,8.808
508,P9,0.0,-0.5472247,9.5257
508,P10,0.0,0.102524005,9.8201
509,P1,0.0,-0.044697836,0.0669
509,P2,0.0,-0.01790966,0.1799
509,P3,0.0,-0.7176936,0.4743
509,P4,0.0,-1.738756,1.192
509,P5,0.0,-1.0680417,2.6894
509,P6,0.0,0.8638141,5.0
509,P7,0.0,0.10517252,7.3106
509,P8,0.0,-2.071548,8.808
509,P9,9.431126,8.468841,9.5257
509,P10,0.0,0.13294943,9.8201
510,P1,0.022760002,0.16425233,0.0669
510,P2,0.0,1.8527138,0.1799
510,P3,0.0,0.3532509,0.4743
510,P4,0.0,-0.49775234,1.192
510,P5,0.0,0.16716093,2.6894
510,P6,0.0,-0.10581784,5.0
510,P7,7.2373743,7.51457,7.3106
510,P8,0.0,0.37320685,8.808
510,P9,0.0,-0.48018596,9.5257
510,P10,0.0,0.5998263,9.8201
511,P1,0.0,0.02680612,0.0669
511,P2,0.0,-1.3972081,0.1799
511,P3,0.17772,0.4638983,0.4743
511,P4,0.0,-0.94949776,1.192
511,P5,0.0,-0.4840572,2.6894
511,P6,4.9366074,4.6029477,5.0
511,P7,0.0,0.45675975,7.3106
511,P8,0.0,-0.14436734,8.808
511,P9,0.0,-0.31858507,9.5257
511,P10,0.0,0.014721978,9.8201
512,P1,0.0,-0.44472873,0.0669
512,P2,0.0,0.23787677,0.1799
512,P3,0.0,0.40064144,0.4743
512,P4,0.0,-1.9191142,1.192
512,P5,0.0,-0.8476417,2.6894
512,P6,0.0,0.7775774,5.0
512,P7,0.0,-1.6624479,7.3106
512,P8,0.0,1.093037,8.808
512,P9,9.429039,9.591705,9.5257
512,P10,0.0,0.023639098,9.8201
513,P1,0.0,-0.16495705,0.0669
513,P2,0.0,0.8131718,0.1799
513,P3,0.0,-1.4986974,0.4743
513,P4,0.0,-0.761035,1.192
513,P5,0.0,0.18853031,2.6894
513,P6,0.0,0.27269727,5.0
513,P7,0.0,0.52256125,7.3106
513,P8,8.724681,8.944919,8.808
513,P9,0.0,0.02488148,9.5257
513,P10,0.0,-0.905222,9.8201
514,P1,0.0,0.4988517,0.0669
514,P2,0.0,0.42011973,0.1799
514,P3,0.0,-1.110719,0.4743
514,P4,0.0,0.674777,1.192
514,P5,0.0,0.05847528,2.6894
514,P6,0.0,0.4235108,5.0
514,P7,0.0,0.36100784,7.3106
514,P8,8.723522,8.467256,8.808
514,P9,0.0,-0.396379,9.5257
514,P10,0.0,-1.7577758,9.8201
515,P1,0.022760002,0.6491439,0.0669
515,P2,0.0,-1.6556673,0.1799
515,P3,0.0,1.6144388,0.4743
515,P4,0.0,0.86426663,1.192
515,P5,0.0,1.5077325,2.6894
515,P6,0.0,0.7002663,5.0
515,P7,7.2373743,7.586812,7.3106
515,P8,0.0,-1.0573275,8.808
515,P9,0.0,-0.061451554,9.5257
515,P10,0.0,-0.68941516,9.8201
516,P1,0.0,-1.1275465,0.0669
516,P2,0.06396001,-0.5217036,0.1799
516,P3,0.0,1.2205505,0.4743
516,P4,0.46040002,1.0004753,1.192
516,P5,0.0,-1.0156076,2.6894
516,P6,0.0,-0.5269053,5.0
516,P7,7.235196,6.0123234,7.3106
516,P8,0.0,1.8831435,8.808
516,P9,0.0,-1.0533944,9.5257
516,P10,0.0,-1.099741,9.8201
517,P1,0.036416,-0.092781,0.0669
517,P2,0.0,0.2893313,0.1799
517,P3,0.0,0.0124332225,0.4743
517,P4,0.0,0.40573955,1.192
517,P5,0.0,-0.90797013,2.6894
517,P6,0.0,1.9485093,5.0
517,P7,0.0,0.1281591,7.3106
517,P8,8.720898,8.847702,8.808
517,P9,0.0,0.12358204,9.5257
517,P10,0.0,-0.20353803,9.8201
518,P1,0.0,-0.5450852,0.0669
518,P2,0.0,-0.39814863,0.1799
518,P3,0.17772,0.902172,0.4743
518,P4,0.0,0.29680243,1.192
518,P5,1.0553601,1.2439842,2.6894
518,P6,4.9356785,3.679852,5.0
518,P7,0.0,-0.9725699,7.3106
518,P8,0.0,1.2704788,8.808
518,P9,0.0,-1.7214123,9.5257
518,P10,0.0,0.5022304,9.8201
519,P1,0.0,-0.22803478,0.0669
519,P2,0.0,-1.0773685,0.1799
519,P3,0.17772,0.91286266,0.4743
519,P4,0.0,-0.7737137,1.192
519,P5,0.0,-0.5947237,2.6894
519,P6,0.0,-0.503966,5.0
519,P7,0.0,0.50861037,7.3106
519,P8,0.0,-0.4809446,8.808
519,P9,0.0,-1.1192198,9.5257
519,P10,9.702412,9.422021,9.8201
520,P1,0.0,-0.7103623,0.0669
520,P2,0.0,-0.95657,0.1799
520,P3,0.0,-0.9162656,0.4743
520,P4,0.0,0.06605822,1.192
520,P5,0.0,1.0898155,2.6894
520,P6,0.0,1.1654543,5.0
520,P7,0.0,1.5303371,7.3106
520,P8,0.0,0.13882464,8.808
520,P9,0.0,-0.35477045,9.5257
520,P10,9.712359,9.578154,9.8201
521,P1,0.0,-0.12229295,0.0669
521,P2,0.06396001,-0.26102856,0.1799
521,P3,0.17772,0.35783964,0.4743
521,P4,0.0,-0.18046336,1.192
521,P5,0.0,0.3643157,2.6894
521,P6,0.0,0.27782694,5.0
521,P7,7.2365575,8.619253,7.3106
521,P8,0.0,0.039623972,8.808
521,P9,0.0,-0.4187359,9.5257
521,P10,0.0,-1.6498623,9.8201
522,P1,0.0,0.090947166,0.0669
522,P2,0.0,-0.7565585,0.1799
522,P3,0.0,1.6807853,0.4743
522,P4,0.0,-1.5925117,1.192
522,P5,0.0,0.6803301,2.6894
522,P6,0.0,-0.44409046,5.0
522,P7,0.0,0.6213213,7.3106
522,P8,0.0,-0.2568464,8.808
522,P9,9.429039,9.6974745,9.5257
522,P10,0.0,-0.36829013,9.8201
523,P1,0.0,-0.09593232,0.0669
523,P2,0.0,-0.044282626,0.1799
523,P3,0.0,-0.93940187,0.4743
523,P4,0.0,0.10369934,1.192
523,P5,0.0,0.64573455,2.6894
523,P6,0.0,-0.7582864,5.0
523,P7,0.0,-0.27213165,7.3106
523,P8,0.0,-0.4065689,8.808
523,P9,9.430103,9.240673,9.5257
523,P10,0.0,-1.2843999,9.8201
524,P1,0.0,-0.13695858,0.0669
524,P2,0.0,-0.12863511,0.1799
524,P3,0.0,-0.44879395,0.4743
524,P4,0.0,-1.4720399,1.192
524,P5,0.0,-0.59782964,2.6894
524,P6,0.0,-1.0982407,5.0
524,P7,0.0,-0.9908164,7.3106
524,P8,0.0,-0.6101709,8.808
524,P9,0.0,0.018457608,9.5257
524,P10,9.710532,10.682871,9.8201
525,P1,0.0,1.3098872,0.0669
525,P2,0.0,0.6032634,0.1799
525,P3,0.17772,1.4658641,0.4743
525,P4,0.0,0.21513613,1.192
525,P5,0.0,0.66624707,2.6894
525,P6,0.0,-0.46868053,5.0
525,P7,0.0,-0.41660893,7.3106
525,P8,0.0,0.7936795,8.808
525,P9,0.0,-1.1184751,9.5257
525,P10,9.707487,10.825745,9.8201
526,P1,0.0,-0.564478,0.0669
526,P2,0.0,-1.2952243,0.1799
526,P3,0.0,0.9813415,0.4743
526,P4,0.0,-0.56751883,1.192
526,P5,0.0,-0.09870765,2.6894
526,P6,4.9374986,4.6961803,5.0
526,P7,0.0,0.8467574,7.3106
526,P8,0.0,0.7456956,8.808
526,P9,0.0,0.45135388,9.5257
526,P10,0.0,-0.05238707,9.8201
527,P1,0.0,-1.3380558,0.0669
527,P2,0.0,0.037598718,0.1799
527,P3,0.17772,0.9937962,0.4743
527,P4,0.0,-0.19899592,1.192
527,P5,0.0,0.17624675,2.6894
527,P6,0.0,-0.7523992,5.0
527,P7,0.0,-0.5738602,7.3106
527,P8,0.0,-0.44791332,8.808
527,P9,0.0,1.2994189,9.5257
527,P10,9.712359,13.034463,9.8201
528,P1,0.0,0.09806191,0.0669
528,P2,0.0,1.6525799,0.1799
528,P3,0.0,-0.12305401,0.4743
528,P4,0.0,0.26811564,1.192
528,P5,0.0,-1.0695326,2.6894
528,P6,0.0,0.546303,5.0
528,P7,0.0,-0.11582791,7.3106
528,P8,0.0,0.83552223,8.808
528,P9,0.0,-0.929908,9.5257
528,P10,9.714114,8.965533,9.8201
529,P1,0.0,0.45221323,0.0669
529,P2,0.0,0.76205385,0.1799
529,P3,0.0,1.0266987,0.4743
529,P4,0.0,1.2839601,1.192
529,P5,0.0,0.15162216,2.6894
529,P6,0.0,-0.9714706,5.0
529,P7,7.238335,6.3853498,7.3106
529,P8,0.0,1.8346034,8.808
529,P9,0.0,-0.7033876,9.5257
529,P10,0.0,-0.777048,9.8201
530,P1,0.022760002,-0.5058711,0.0669
530,P2,0.102336004,0.4612735,0.1799
530,P3,0.17772,0.63870513,0.4743
530,P4,0.0,1.6750503,1.192
530,P5,0.0,-0.35611233,2.6894
530,P6,0.0,0.058041707,5.0
530,P7,0.0,-0.21407846,7.3106
530,P8,8.706007,8.153915,8.808
530,P9,0.0,-1.5231093,9.5257
530,P10,0.0,-0.2703551,9.8201
531,P1,0.0,-0.8615406,0.0669
531,P2,0.0,-0.9276556,0.1799
531,P3,0.0,0.089209914,0.4743
531,P4,0.0,0.24246255,1.192
531,P5,0.0,-0.35050288,2.6894
531,P6,0.0,-0.56516916,5.0
531,P7,0.0,-0.2231357,7.3106
531,P8,0.0,-1.140883,8.808
531,P9,0.0,1.0883585,9.5257
531,P10,9.710532,9.5495205,9.8201
532,P1,0.0,-0.06967471,0.0669
532,P2,0.0,-0.61468124,0.1799
532,P3,0.0,-1.5845792,0.4743
532,P4,0.0,0.3597179,1.192
532,P5,0.0,-2.7283602,2.6894
532,P6,0.0,0.8104481,5.0
532,P7,7.2365575,7.402412,7.3106
532,P8,0.0,-0.124125674,8.808
532,P9,0.0,0.80164135,9.5257
532,P10,0.0,0.3399419,9.8201
533,P1,0.022760002,0.36844116,0.0669
533,P2,0.0,0.84762645,0.1799
533,P3,0.0,-0.3911311,0.4743
533,P4,0.46040002,0.460398,1.192
533,P5,0.0,0.16726331,2.6894
533,P6,4.9356785,4.09469,5.0
533,P7,0.0,0.31670865,7.3106
533,P8,0.0,1.0072019,8.808
533,P9,0.0,0.97164536,9.5257
533,P10,0.0,-0.39376405,9.8201
534,P1,0.0,0.41680267,0.0669
534,P2,0.0,1.646423,0.1799
534,P3,0.0,-0.41888615,0.4743
534,P4,0.0,0.010390933,1.192
534,P5,0.0,0.005547333,2.6894
534,P6,0.0,0.13483648,5.0
534,P7,0.0,-0.334875,7.3106
534,P8,0.0,0.5697429,8.808
534,P9,0.0,-0.49775702,9.5257
534,P10,9.713456,8.031914,9.8201
535,P1,0.0,1.3587205,0.0669
535,P2,0.06396001,0.82831234,0.1799
535,P3,0.0,-0.3933434,0.4743
535,P4,0.0,-0.38163835,1.192
535,P5,0.0,1.4017131,2.6894
535,P6,0.0,1.5202286,5.0
535,P7,7.2373743,7.759809,7.3106
535,P8,0.0,-0.29813817,8.808
535,P9,0.0,0.28870395,9.5257
535,P10,0.0,-0.16352887,9.8201
536,P1,0.0,1.1356876,0.0669
536,P2,0.0,0.22752993,0.1799
536,P3,0.0,-0.30246854,0.4743
536,P4,0.46040002,0.733495,1.192
536,P5,1.0553601,0.49043995,2.6894
536,P6,4.9366074,5.267988,5.0
536,P7,0.0,-0.8251442,7.3106
536,P8,0.0,0.196796,8.808
536,P9,0.0,0.6120196,9.5257
536,P10,0.0,0.9039693,9.8201
537,P1,0.0,0.44435677,0.0669
537,P2,0.06396001,-1.5174072,0.1799
537,P3,0.0,0.04868882,0.4743
537,P4,0.46040002,0.48445117,1.192
537,P5,1.0553601,-0.037872076,2.6894
537,P6,0.0,-0.21919377,5.0
537,P7,0.0,0.9875066,7.3106
537,P8,0.0,-0.931806,8.808
537,P9,9.419381,11.354331,9.5257
537,P10,0.0,-0.9108714,9.8201
538,P1,0.0,-0.16211846,0.0669
538,P2,0.0,0.3067206,0.1799
538,P3,0.17772,1.1630926,0.4743
538,P4,0.0,-0.558738,1.192
538,P5,0.0,0.3261589,2.6894
538,P6,4.9371643,4.130878,5.0
538,P7,0.0,-1.1452458,7.3106
538,P8,0.0,0.658158,8.808
538,P9,0.0,-0.895299,9.5257
538,P10,0.0,-0.42011297,9.8201
539,P1,0.0,0.4264883,0.0669
539,P2,0.0,-1.2049397,0.1799
539,P3,0.0,1.1881311,0.4743
539,P4,0.0,-0.3145705,1.192
539,P5,0.0,-0.6678635,2.6894
539,P6,0.0,-1.0967236,5.0
539,P7,0.0,1.2170892,7.3106
539,P8,0.0,0.023173433,8.808
539,P9,0.0,-1.4955579,9.5257
539,P10,9.713456,8.632654,9.8201
540,P1,0.0,0.61484873,0.0669
540,P2,0.0,0.042705443,0.1799
540,P3,0.0,1.1564513,0.4743
540,P4,0.0,-0.3102747,1.192
540,P5,0.0,0.04988632,2.6894
540,P6,0.0,-0.18466194,5.0
540,P7,0.0,-0.050168492,7.3106
540,P8,8.722538,7.6318197,8.808
540,P9,0.0,-0.25531352,9.5257
540,P10,0.0,-0.038114026,9.8201
541,P1,0.036416,-0.09779584,0.0669
541,P2,0.0,-0.29809406,0.1799
541,P3,0.0,-0.74340117,0.4743
541,P4,0.46040002,0.14506754,1.192
541,P5,2.6379535,4.2877245,2.6894
541,P6,0.0,0.6673963,5.0
541,P7,0.0,0.8980277,7.3106
541,P8,0.0,1.6665514,8.808
541,P9,0.0,-0.55425507,9.5257
541,P10,0.0,0.07481579,9.8201
542,P1,0.022760002,0.5202939,0.0669
542,P2,0.0,-0.7686715,0.1799
542,P3,0.0,-0.92999494,0.4743
542,P4,0.0,-1.9191185,1.192
542,P5,0.0,-0.22197673,2.6894
542,P6,0.0,0.088141166,5.0
542,P7,0.0,-0.13668337,7.3106
542,P8,0.0,1.6300654,8.808
542,P9,0.0,0.2708437,9.5257
542,P10,9.710532,9.552932,9.8201
543,P1,0.0,-1.0502146,0.0669
543,P2,0.0,-0.9164456,0.1799
543,P3,0.0,0.49320626,0.4743
543,P4,0.0,1.0332099,1.192
543,P5,0.0,-0.2568068,2.6894
543,P6,4.9376993,5.516283,5.0
543,P7,0.0,0.12868847,7.3106
543,P8,0.0,-0.3759307,8.808
543,P9,0.0,-0.8967612,9.5257
543,P10,0.0,-0.9474194,9.8201
544,P1,0.0,1.1613437,0.0669
544,P2,0.0,-0.4938157,0.1799
544,P3,0.0,-0.18275976,0.4743
544,P4,0.0,0.36370087,1.192
544,P5,0.0,1.5907487,2.6894
544,P6,0.0,-1.4024546,5.0
544,P7,0.0,-0.31337577,7.3106
544,P8,0.0,0.30521962,8.808
544,P9,9.429039,11.213678,9.5257
544,P10,0.0,-1.2451528,9.8201
545,P1,0.0,0.69612944,0.0669
545,P2,0.0,-0.12644798,0.1799
545,P3,0.0,-0.5495824,0.4743
545,P4,0.73664004,3.542804,1.192
545,P5,0.0,-0.2429755,2.6894
545,P6,4.9366074,6.567833,5.0
545,P7,0.0,0.5750745,7.3106
545,P8,0.0,0.35229114,8.808
545,P9,0.0,0.23329388,9.5257
545,P10,0.0,-1.7964303,9.8201
546,P1,0.0,-0.76564425,0.0669
546,P2,0.0,-1.2272459,0.1799
546,P3,0.0,0.34311658,0.4743
546,P4,0.0,0.26328564,1.192
546,P5,0.0,0.9159657,2.6894
546,P6,0.0,0.38396,5.0
546,P7,7.2378645,7.635274,7.3106
546,P8,0.0,1.4864078,8.808
546,P9,0.0,-0.36182806,9.5257
546,P10,0.0,-1.2679225,9.8201
547,P1,0.0,0.5036739,0.0669
547,P2,0.0,-0.4998829,0.1799
547,P3,0.0,-0.024317168,0.4743
547,P4,0.0,0.03167119,1.192
547,P5,0.0,-0.781081,2.6894
547,P6,0.0,-0.80734414,5.0
547,P7,0.0,-0.0032620511,7.3106
547,P8,0.0,0.6289111,8.808
547,P9,9.430103,8.852199,9.5257
547,P10,0.0,-1.1415896,9.8201
548,P1,0.0,-0.4894077,0.0669
548,P2,0.0,-0.59731346,0.1799
548,P3,0.17772,1.1088508,0.4743
548,P4,0.0,-0.22225475,1.192
548,P5,0.0,-0.8753131,2.6894
548,P6,0.0,0.20875923,5.0
548,P7,0.0,0.3911871,7.3106
548,P8,0.0,-0.68563014,8.808
548,P9,0.0,0.54633915,9.5257
548,P10,9.712359,9.041678,9.8201
549,P1,0.0,-0.42818996,0.0669
549,P2,0.0,0.06704857,0.1799
549,P3,0.0,-0.6129776,0.4743
549,P4,0.0,1.3709735,1.192
549,P5,0.0,-0.3302548,2.6894
549,P6,0.0,0.89839137,5.0
549,P7,0.0,0.5571213,7.3106
549,P8,0.0,-0.021088757,8.808
549,P9,0.0,-0.948819,9.5257
549,P10,9.714114,10.389396,9.8201
550,P1,0.0,-0.29730418,0.0669
550,P2,0.0,0.20366961,0.1799
550,P3,0.0,0.18904968,0.4743
550,P4,0.0,0.064672835,1.192
550,P5,0.0,-0.10511737,2.6894
550,P6,0.0,1.2069486,5.0
550,P7,0.0,-0.78362453,7.3106
550,P8,0.0,-0.5545439,8.808
550,P9,0.0,1.1629013,9.5257
550,P10,9.712359,9.15088,9.8201
551,P1,0.022760002,-0.8530187,0.0669
551,P2,0.06396001,0.37938088,0.1799
551,P3,0.0,-0.6543551,0.4743
551,P4,0.0,-0.049070597,1.192
551,P5,0.0,0.5215761,2.6894
551,P6,0.0,0.7023703,5.0
551,P7,0.0,0.31236613,7.3106
551,P8,0.0,0.18485712,8.808
551,P9,0.0,-0.82893413,9.5257
551,P10,9.693953,9.879206,9.8201
552,P1,0.0,-1.1146551,0.0669
552,P2,0.0,-0.29832676,0.1799
552,P3,0.17772,0.12807329,0.4743
552,P4,0.46040002,1.1516994,1.192
552,P5,0.0,-0.23593031,2.6894
552,P6,0.0,-0.73184097,5.0
552,P7,7.229146,6.457696,7.3106
552,P8,0.0,1.4408661,8.808
552,P9,0.0,-0.50034875,9.5257
552,P10,0.0,-1.2078173,9.8201
553,P1,0.0,1.2478297,0.0669
553,P2,0.0,1.2078187,0.1799
553,P3,0.0,0.16111085,0.4743
553,P4,0.0,-0.030510128,1.192
553,P5,0.0,-0.9702372,2.6894
553,P6,1.9752,2.4591827,5.0
553,P7,0.0,-0.9444424,7.3106
553,P8,0.0,0.18692645,8.808
553,P9,0.0,0.28020334,9.5257
553,P10,9.712359,9.646431,9.8201
554,P1,0.0,-0.9270272,0.0669
554,P2,0.0,-0.20472209,0.1799
554,P3,0.17772,0.27943587,0.4743
554,P4,0.0,-0.56639373,1.192
554,P5,0.0,-0.12177643,2.6894
554,P6,0.0,0.44315135,5.0
554,P7,0.0,-1.1361436,7.3106
554,P8,0.0,0.39604765,8.808
554,P9,0.0,1.4580647,9.5257
554,P10,9.702412,9.986444,9.8201
555,P1,0.0,-0.7662775,0.0669
555,P2,0.0,-0.32253298,0.1799
555,P3,0.0,0.04160996,0.4743
555,P4,0.0,-0.41578543,1.192
555,P5,0.0,0.73362404,2.6894
555,P6,0.0,0.07779976,5.0
555,P7,0.0,1.538439,7.3106
555,P8,8.723522,7.3849487,8.808
555,P9,0.0,-0.8903635,9.5257
555,P10,0.0,0.40353242,9.8201
556,P1,0.0,-1.0396857,0.0669
556,P2,0.0,-0.6945293,0.1799
556,P3,0.0,0.22463311,0.4743
556,P4,0.0,-0.47406068,1.192
556,P5,0.0,0.88425875,2.6894
556,P6,0.0,-0.82131386,5.0
556,P7,7.2365575,6.6513877,7.3106
556,P8,0.0,0.1396869,8.808
556,P9,0.0,1.2050036,9.5257
556,P10,0.0,0.702738,9.8201
557,P1,0.0,-0.9016855,0.0669
557,P2,0.0,-2.1611986,0.1799
557,P3,0.284352,-0.40886265,0.4743
557,P4,0.46040002,-0.00018450618,1.192
557,P5,0.0,2.2605903,2.6894
557,P6,1.9752,2.2773628,5.0
557,P7,0.0,-0.9905883,7.3106
557,P8,0.0,-0.9857395,8.808
557,P9,0.0,-0.44384503,9.5257
557,P10,9.710532,9.330106,9.8201
558,P1,0.0,-0.7076329,0.0669
558,P2,0.0,-1.1558229,0.1799
558,P3,0.0,0.42440003,0.4743
558,P4,0.0,-0.15021846,1.192
558,P5,0.0,-0.009352711,2.6894
558,P6,0.0,-0.42316365,5.0
558,P7,0.0,-0.343299,7.3106
558,P8,8.724113,9.5776615,8.808
558,P9,0.0,-0.75612396,9.5257
558,P10,0.0,0.6555878,9.8201
559,P1,0.0,-0.7447196,0.0669
559,P2,0.06396001,1.4584714,0.1799
559,P3,0.0,-0.6853531,0.4743
559,P4,0.0,-0.96357846,1.192
559,P5,0.0,0.054488894,2.6894
559,P6,0.0,-0.4814779,5.0
559,P7,7.2373743,8.042692,7.3106
559,P8,0.0,0.2665615,8.808
559,P9,0.0,0.31548387,9.5257
559,P10,0.0,0.8020878,9.8201
560,P1,0.0,-0.98587704,0.0669
560,P2,0.06396001,0.00094494224,0.1799
560,P3,0.0,0.2893737,0.4743
560,P4,0.46040002,0.7289456,1.192
560,P5,0.0,-0.052379426,2.6894
560,P6,0.0,-0.6284287,5.0
560,P7,0.0,-1.4015049,7.3106
560,P8,8.722538,9.270996,8.808
560,P9,0.0,2.592896,9.5257
560,P10,0.0,-0.8281245,9.8201
561,P1,0.0,-0.34764448,0.0669
561,P2,0.0,-0.31759608,0.1799
561,P3,0.0,-1.9581413,0.4743
561,P4,0.0,-0.13713361,1.192
561,P5,0.0,-1.0401038,2.6894
561,P6,0.0,-0.60040045,5.0
561,P7,7.2365575,6.8896933,7.3106
561,P8,0.0,0.96330774,8.808
561,P9,0.0,-0.15701075,9.5257
561,P10,0.0,0.431737,9.8201
562,P1,0.0,0.09879734,0.0669
562,P2,0.0,1.4781204,0.1799
562,P3,0.0,-0.6179563,0.4743
562,P4,0.0,0.106802374,1.192
562,P5,0.0,0.11938058,2.6894
562,P6,0.0,-0.18961571,5.0
562,P7,0.0,0.037560847,7.3106
562,P8,0.0,-1.7541394,8.808
562,P9,9.430103,8.883787,9.5257
562,P10,0.0,1.0460814,9.8201
563,P1,0.0,-0.45073006,0.0669
563,P2,0.0,-0.072457865,0.1799
563,P3,0.0,-1.1370233,0.4743
563,P4,0.0,-0.036779888,1.192
563,P5,1.0553601,1.1584642,2.6894
563,P6,4.9371643,4.443925,5.0
563,P7,0.0,1.4171605,7.3106
563,P8,0.0,-0.4385973,8.808
563,P9,0.0,0.25113884,9.5257
563,P10,0.0,0.13434817,9.8201
564,P1,0.0,-1.4219155,0.0669
564,P2,0.0,0.22507262,0.1799
564,P3,0.0,0.8138377,0.4743
564,P4,0.0,-0.7593722,1.192
564,P5,1.0553601,0.17901605,2.6894
564,P6,0.0,-0.13762257,5.0
564,P7,0.0,0.20508537,7.3106
564,P8,0.0,0.23683636,8.808
564,P9,9.430103,9.163033,9.5257
564,P10,0.0,0.21240759,9.8201
565,P1,0.0,0.15185015,0.0669
565,P2,0.0,0.6182932,0.1799
565,P3,0.0,1.0986187,0.4743
565,P4,0.0,-0.7728068,1.192
565,P5,0.0,-0.36772642,2.6894
565,P6,0.0,0.49814796,5.0
565,P7,7.2378645,7.26505,7.3106
565,P8,0.0,0.62437123,8.808
565,P9,0.0,-1.1532243,9.5257
565,P10,0.0,1.7393305,9.8201
566,P1,0.0,-0.19644818,0.0669
566,P2,0.0,0.430177,0.1799
566,P3,0.17772,2.1219532,0.4743
566,P4,0.73664004,-0.43121105,1.192
566,P5,0.0,-0.49917594,2.6894
566,P6,4.9371643,6.8301263,5.0
566,P7,0.0,0.08882346,7.3106
566,P8,0.0,-1.883109,8.808
566,P9,0.0,0.10229808,9.5257
566,P10,0.0,0.44222677,9.8201
567,P1,0.0,0.3361971,0.0669
567,P2,0.06396001,1.2063578,0.1799
567,P3,0.0,-1.3988338,0.4743
567,P4,0.0,0.8400868,1.192
567,P5,0.0,0.044062532,2.6894
567,P6,4.9356785,4.225004,5.0
567,P7,0.0,0.1893475,7.3106
567,P8,0.0,0.15747654,8.808
567,P9,0.0,-0.33371067,9.5257
567,P10,0.0,0.59140867,9.8201
568,P1,0.0,2.041714,0.0669
568,P2,0.0,0.7199268,0.1799
568,P3,0.0,0.04945997,0.4743
568,P4,0.0,-0.9644907,1.192
568,P5,0.0,0.82100165,2.6894
